subjective	8055	324	340	für kleines Geld	8055-subjective6	Positive	Related
aspect	8055	298	309	pro Version	8055-aspect7	Neutral	Related
subjective	8055	263	283	absolut zu empfehlen	8055-subjective4	Positive	Related
aspect	8055	259	262	App	8055-aspect6	Neutral	Related
aspect	8055	225	230	Spiel	8055-aspect5	Neutral	Related
aspect	8055	216	220	Liga	8055-aspect4	Neutral	Related
aspect	8055	193	199	Tippen	8055-aspect3	Neutral	Related
subjective	8055	185	192	lästige	8055-subjective3	Negative	Related
aspect	8055	132	141	Spotlight	8055-aspect2	Neutral	Related
aspect	8055	110	121	Spielminute	8055-aspect1	Neutral	Related
aspect	8055	91	101	Torschütze	8055-aspect0	Neutral	Related
subjective	8055	61	68	schnell	8055-subjective2	Positive	Related
subjective	8055	45	56	zuverlässig	8055-subjective1	Positive	Related
subjective	8055	11	13	😃	8055-subjective5	Positive	Related
subjective	8055	7	10	Top	8055-subjective0	Positive	Related
subjective	8056	0	9	Weiter so	8056-subjective0	Positive	Related
subjective	8057	14	25	geht wieder	8057-subjective1	Positive	Related
aspect	8057	9	13	Push	8057-aspect0	Neutral	Related
subjective	8057	0	5	Super	8057-subjective0	Positive	Related
aspect	8058	82	84	D2	8058-aspect1	Neutral	Related
subjective	8058	72	77	fehlt	8058-subjective0	Negative	Related
aspect	8058	24	36	Mannschaften	8058-aspect0	Unknown	Related
aspect	8059	93	96	app	8059-aspect1	Unknown	Related
subjective	8059	89	92	top	8059-subjective2	Positive	Related
subjective	8059	56	76	Bitte fehler beheben	8059-subjective1	Negative	Related
subjective	8059	44	54	ständig ab	8059-subjective3	Negative	Related
aspect	8059	21	27	Stürzt	8059-aspect2	Neutral	Related
aspect	8059	10	17	absturz	8059-aspect0	Neutral	Related
subjective	8059	0	9	Ständiger	8059-subjective0	Negative	Related
subjective	8060	61	77	um Längen besser	8060-subjective2	Negative	Related
aspect	8060	52	56	alte	8060-aspect0	Neutral	Related
subjective	8060	41	45	Mist	8060-subjective1	Negative	Related
subjective	8060	0	29	Schlechter geht es nicht mehr	8060-subjective0	Negative	Related
aspect	8061	44	50	Widget	8061-aspect1	Neutral	Foreign
subjective	8061	29	39	Fehlt noch	8061-subjective1	Negative	Related
subjective	8061	16	27	richtig gut	8061-subjective0	Positive	Related
aspect	8061	9	15	Update	8061-aspect0	Unknown	Related
aspect	8062	25	33	strategi	8062-aspect0	Unknown	Related
subjective	8062	21	24	gut	8062-subjective1	Positive	Related
subjective	8062	7	10	gut	8062-subjective0	Positive	Related
aspect	8063	39	42	app	8063-aspect0	Unknown	Related
subjective	8063	35	38	top	8063-subjective0	Positive	Related
aspect	8064	272	275	App	8064-aspect2	Neutral	Related
subjective	8064	267	271	gute	8064-subjective2	Positive	Related
subjective	8064	241	247	Fehler	8064-subjective3	Negative	Related
subjective	8064	167	173	falsch	8064-subjective1	Negative	Related
aspect	8064	129	143	Statistikwerte	8064-aspect1	Neutral	Related
subjective	8064	79	108	hängt sich die ganze Zeit auf	8064-subjective0	Negative	Related
aspect	8064	17	23	Update	8064-aspect0	Unknown	Related
aspect	8065	31	34	app	8065-aspect1	Neutral	Related
aspect	8065	10	13	app	8065-aspect0	Neutral	Related
subjective	8065	4	9	beste	8065-subjective0	Positive	Related
aspect	8066	0	9	Sport App	8066-aspect0	Unknown	Related
subjective	8067	66	75	Hände weg	8067-subjective1	Negative	Related
aspect	8067	57	64	Werbung	8067-aspect0	Neutral	Related
subjective	8067	52	56	viel	8067-subjective0	Negative	Related
aspect	8067	45	50	Links	8067-aspect1	Neutral	Related
subjective	8067	41	44	nur	8067-subjective2	Negative	Related
subjective	8067	24	39	unübersichtlich	8067-subjective3	Negative	Related
aspect	8067	14	22	alte App	8067-aspect2	Neutral	Foreign
subjective	8067	0	6	Schade	8067-subjective4	Negative	Related
subjective	8068	80	91	alles super	8068-subjective2	Positive	Related
aspect	8068	34	40	3 Liga	8068-aspect1	Neutral	Related
subjective	8068	20	25	nicht	8068-subjective1	Negative	Related
aspect	8068	16	19	app	8068-aspect0	Neutral	Related
subjective	8068	0	8	4 Sterne	8068-subjective0	Positive	Related
subjective	8069	39	46	so geil	8069-subjective0	Positive	Related
subjective	8070	13	18	super	8070-subjective0	Positive	Related
subjective	8071	7	10	Gut	8071-subjective1	Positive	Related
subjective	8071	0	3	Gut	8071-subjective0	Positive	Related
aspect	8072	208	214	Update	8072-aspect3	Neutral	Related
subjective	8072	192	196	Müll	8072-subjective2	Negative	Related
aspect	8072	183	188	Bild +	8072-aspect2	Neutral	Related
subjective	8072	128	144	über eine Minute	8072-subjective1	Negative	Related
aspect	8072	120	124	lädt	8072-aspect1	Neutral	Related
subjective	8072	90	99	unmöglich	8072-subjective3	Negative	Related
aspect	8072	83	89	update	8072-aspect0	Neutral	Related
subjective	8072	60	66	leider	8072-subjective4	Negative	Related
aspect	8072	29	53	aktuellen Berichte lesen	8072-aspect4	Neutral	Related
subjective	8072	0	6	Schade	8072-subjective0	Negative	Related
subjective	8073	278	295	klappt noch nicht	8073-subjective7	Negative	Related
aspect	8073	247	277	deaktivieren vom stummschalten	8073-aspect4	Neutral	Related
subjective	8073	230	237	aktuell	8073-subjective6	Positive	Related
subjective	8073	214	225	super flott	8073-subjective5	Positive	Related
aspect	8073	191	197	update	8073-aspect3	Neutral	Related
subjective	8073	157	169	viel zu spät	8073-subjective4	Negative	Related
aspect	8073	133	145	funktioniert	8073-aspect2	Neutral	Related
subjective	8073	126	132	nichts	8073-subjective3	Negative	Related
aspect	8073	82	92	Ladezeiten	8073-aspect1	Neutral	Related
subjective	8073	76	81	ewige	8073-subjective2	Negative	Related
subjective	8073	54	74	geht gar nichts mehr	8073-subjective1	Negative	Related
aspect	8073	41	47	update	8073-aspect0	Neutral	Related
subjective	8073	7	22	besser geworden	8073-subjective0	Positive	Related
subjective	8074	38	50	nicht normal	8074-subjective1	Negative	Related
aspect	8074	23	37	akku verbrauch	8074-aspect2	Neutral	Related
aspect	8074	14	17	app	8074-aspect1	Neutral	Related
subjective	8074	8	13	Geile	8074-subjective0	Positive	Related
aspect	8074	0	4	Akku	8074-aspect0	Unknown	Related
aspect	8075	22	32	informiert	8075-aspect0	Unknown	Related
subjective	8075	7	15	Sehr gut	8075-subjective1	Positive	Related
subjective	8075	0	3	Top	8075-subjective0	Positive	Related
subjective	8076	0	3	Top	8076-subjective0	Positive	Related
subjective	8077	145	150	Super	8077-subjective2	Positive	Related
aspect	8077	119	130	Statistiken	8077-aspect2	Neutral	Related
aspect	8077	39	46	Auswahl	8077-aspect1	Neutral	Related
subjective	8077	33	38	große	8077-subjective1	Positive	Related
aspect	8077	6	15	Überblick	8077-aspect0	Neutral	Related
subjective	8077	0	5	Super	8077-subjective0	Positive	Related
subjective	8078	0	8	Sehr Gut	8078-subjective0	Positive	Related
subjective	8079	7	13	Schade	8079-subjective1	Negative	Related
subjective	8079	0	3	Gut	8079-subjective0	Positive	Related
subjective	8080	68	76	sehr gut	8080-subjective2	Positive	Related
subjective	8080	42	60	startet nicht mehr	8080-subjective1	Negative	Related
aspect	8080	38	41	App	8080-aspect0	Neutral	Related
subjective	8080	19	36	Nur noch flackern	8080-subjective0	Negative	Related
subjective	8081	35	46	unbrauchbar	8081-subjective1	Negative	Related
aspect	8081	28	34	Update	8081-aspect1	Neutral	Related
subjective	8081	12	19	Schrott	8081-subjective0	Negative	Related
aspect	8081	5	11	Update	8081-aspect0	Unknown	Related
subjective	8082	97	103	Genial	8082-subjective3	Positive	Related
subjective	8082	91	96	Super	8082-subjective2	Positive	Related
subjective	8082	48	66	sofort übermittelt	8082-subjective4	Positive	Related
aspect	8082	26	40	aktuellen Tore	8082-aspect1	Neutral	Related
aspect	8082	18	21	App	8082-aspect0	Neutral	Related
subjective	8082	14	17	Top	8082-subjective1	Positive	Related
subjective	8082	0	8	Sehr gut	8082-subjective0	Positive	Related
subjective	8083	8	16	sehr gut	8083-subjective1	Positive	Related
subjective	8083	0	3	gut	8083-subjective0	Positive	Related
subjective	8084	0	9	Exzellent	8084-subjective5	Positive	Related
subjective	8084	13	26	Einfach super	8084-subjective4	Positive	Related
subjective	8084	28	38	Informativ	8084-subjective3	Positive	Related
subjective	8084	44	49	beste	8084-subjective2	Positive	Related
aspect	8084	50	56	Ticker	8084-aspect2	Neutral	Related
subjective	8084	61	70	sehr gute	8084-subjective1	Positive	Related
aspect	8084	71	79	Beiträge	8084-aspect1	Neutral	Related
subjective	8085	0	3	Gut	8085-subjective1	Positive	Related
subjective	8086	0	20	Schwer übersichtlich	8086-subjective2	Negative	Related
subjective	8086	27	35	sehr gut	8086-subjective1	Positive	Related
subjective	8087	10	20	informativ	8087-subjective2	Positive	Related
subjective	8087	25	37	überschaubar	8087-subjective1	Positive	Related
subjective	8088	36	47	Schwachsinn	8088-subjective2	Negative	Related
subjective	8088	228	244	Minus 100 Sterne	8088-subjective1	Negative	Related
aspect	8089	7	10	Bvb	8089-aspect1	Neutral	Related
subjective	8089	16	34	immer aktualisiert	8089-subjective1	Positive	Related
subjective	8090	0	15	Einfach nur top	8090-subjective6	Positive	Related
aspect	8090	27	32	läuft	8090-aspect3	Neutral	Related
subjective	8090	40	47	perfekt	8090-subjective5	Positive	Related
subjective	8090	91	106	total zufrieden	8090-subjective4	Positive	Related
aspect	8090	115	118	app	8090-aspect2	Neutral	Related
subjective	8090	119	143	lohnt sich auf jedenfall	8090-subjective3	Positive	Related
subjective	8090	152	163	empfehle es	8090-subjective2	Positive	Related
subjective	8090	214	219	beste	8090-subjective1	Positive	Related
aspect	8090	220	223	app	8090-aspect1	Unknown	Related
subjective	8091	0	5	Prima	8091-subjective1	Positive	Related
aspect	8091	6	9	App	8091-aspect1	Unknown	Related
subjective	8092	0	4	geil	8092-subjective3	Positive	Related
subjective	8092	8	11	Top	8092-subjective2	Positive	Related
subjective	8092	16	33	beste was es gibt	8092-subjective1	Positive	Related
subjective	8093	0	5	Beste	8093-subjective5	Positive	Related
aspect	8093	6	17	Fussballapp	8093-aspect3	Neutral	Related
subjective	8093	21	28	Starkes	8093-subjective4	Positive	Related
aspect	8093	29	35	Design	8093-aspect2	Neutral	Related
subjective	8093	37	45	schlicht	8093-subjective3	Positive	Related
subjective	8093	50	63	übersichtlich	8093-subjective2	Positive	Related
aspect	8093	64	73	gestaltet	8093-aspect1	Neutral	Related
subjective	8093	74	85	Top Top Top	8093-subjective1	Positive	Related
subjective	8094	0	13	Sehr schlecht	8094-subjective3	Negative	Related
aspect	8094	23	31	alte APP	8094-aspect2	Neutral	Related
subjective	8094	48	64	um Längen besser	8094-subjective2	Negative	Related
subjective	8094	67	78	Unverschämt	8094-subjective1	Negative	Related
aspect	8094	92	97	laden	8094-aspect1	Neutral	Related
subjective	8095	0	11	Fantastisch	8095-subjective3	Positive	Related
subjective	8095	15	21	Klasse	8095-subjective2	Positive	Related
subjective	8095	22	33	macht laune	8095-subjective1	Positive	Related
aspect	8096	189	195	Design	8096-aspect3	Neutral	Related
subjective	8096	169	175	besser	8096-subjective5	Positive	Related
aspect	8096	130	151	internationalen Ligen	8096-aspect2	Neutral	Related
subjective	8096	81	93	viel weniger	8096-subjective4	Negative	Related
aspect	8096	68	76	Abstürze	8096-aspect1	Neutral	Related
subjective	8096	59	67	Fast nur	8096-subjective3	Negative	Related
subjective	8096	40	55	1000 mal besser	8096-subjective2	Negative	Related
aspect	8096	26	35	Mein Club	8096-aspect0	Neutral	Related
subjective	8096	10	24	Absoluter Müll	8096-subjective1	Negative	Related
subjective	8096	0	5	Dreck	8096-subjective0	Negative	Related
subjective	8097	3	22	passt einfach alles	8097-subjective0	Positive	Related
aspect	8098	6	9	App	8098-aspect0	Neutral	Related
subjective	8098	0	5	Super	8098-subjective0	Positive	Related
aspect	8099	238	258	Neuladen des Layouts	8099-aspect3	Neutral	Related
subjective	8099	228	237	ständigem	8099-subjective3	Negative	Related
subjective	8099	165	177	nicht nutzen	8099-subjective2	Negative	Related
aspect	8099	161	164	App	8099-aspect2	Neutral	Related
subjective	8099	115	133	immer frustrierter	8099-subjective1	Negative	Related
aspect	8099	54	57	App	8099-aspect1	Neutral	Related
subjective	8099	9	28	nimmt immer mehr ab	8099-subjective0	Negative	Related
aspect	8099	0	8	Qualität	8099-aspect0	Unknown	Related
subjective	8100	127	143	machet weiter so	8100-subjective0	Positive	Related
aspect	8100	13	18	iLiga	8100-aspect1	Unknown	Related
aspect	8100	0	11	Onefootball	8100-aspect0	Unknown	Related
subjective	8101	314	320	lieber	8101-subjective5	Negative	Related
aspect	8101	297	313	11-Freunde-Seite	8101-aspect4	Neutral	Foreign
aspect	8101	238	246	Leistung	8101-aspect3	Neutral	Related
subjective	8101	232	237	Miese	8101-subjective4	Negative	Related
subjective	8101	223	231	schlecht	8101-subjective3	Negative	Related
aspect	8101	201	220	öffnen von Artikeln	8101-aspect2	Neutral	Related
subjective	8101	178	195	Stürzt ständig ab	8101-subjective2	Negative	Related
subjective	8101	169	177	schlecht	8101-subjective1	Negative	Related
aspect	8101	60	63	App	8101-aspect1	Neutral	Related
aspect	8101	39	55	Benachrichtigung	8101-aspect0	Neutral	Related
subjective	8101	0	17	Extrem fehlerhaft	8101-subjective0	Negative	Related
subjective	8102	0	3	Top	8102-subjective0	Positive	Related
subjective	8103	15	23	manchmal	8103-subjective1	Negative	Related
aspect	8103	9	14	hängt	8103-aspect0	Neutral	Related
subjective	8103	0	3	Gut	8103-subjective0	Positive	Related
subjective	8104	10	13	lol	8104-subjective0	Positive	Related
subjective	8105	99	110	echt spitze	8105-subjective3	Positive	Related
subjective	8105	66	82	nie das aktuelle	8105-subjective2	Negative	Related
aspect	8105	38	43	spiel	8105-aspect0	Neutral	Related
subjective	8105	12	20	Ganz gut	8105-subjective1	Positive	Related
subjective	8105	0	8	Ganz gut	8105-subjective0	Positive	Related
subjective	8106	94	97	gut	8106-subjective1	Positive	Related
aspect	8106	90	93	app	8106-aspect3	Neutral	Related
aspect	8106	68	74	update	8106-aspect2	Neutral	Related
subjective	8106	28	50	nicht mehr zuverlässig	8106-subjective0	Negative	Related
aspect	8106	15	27	Funktioniert	8106-aspect1	Unknown	Related
aspect	8106	5	11	update	8106-aspect0	Unknown	Related
subjective	8107	15	20	Super	8107-subjective0	Positive	Related
aspect	8107	0	11	Onefootball	8107-aspect0	Unknown	Related
subjective	8108	16	25	Ganz nett	8108-subjective0	Positive	Related
subjective	8109	81	94	Bitte beheben	8109-subjective3	Negative	Related
aspect	8109	75	80	laden	8109-aspect2	Neutral	Related
subjective	8109	55	69	schreib Fehler	8109-subjective2	Negative	Related
aspect	8109	42	50	geblinke	8109-aspect1	Neutral	Related
subjective	8109	33	41	nur noch	8109-subjective1	Negative	Related
subjective	8109	4	32	lässt sich nicht mehr öffnen	8109-subjective0	Negative	Related
aspect	8109	0	3	App	8109-aspect0	Unknown	Related
aspect	8111	74	90	Champions League	8111-aspect1	Unknown	Related
aspect	8111	31	38	Meldung	8111-aspect2	Neutral	Related
subjective	8111	12	23	richtig gut	8111-subjective1	Positive	Related
aspect	8111	5	8	app	8111-aspect0	Neutral	Related
subjective	8111	0	4	Gute	8111-subjective0	Positive	Related
subjective	8112	0	11	Super Sache	8112-subjective0	Positive	Related
subjective	8113	0	6	Klasse	8113-subjective0	Positive	Related
subjective	8114	0	3	Gut	8114-subjective0	Positive	Related
subjective	8115	157	159	😨	8115-subjective4	Negative	Related
subjective	8115	136	151	ein Rückschritt	8115-subjective3	Negative	Related
aspect	8115	108	115	Optisch	8115-aspect2	Neutral	Related
subjective	8115	105	107	😠	8115-subjective2	Negative	Related
subjective	8115	55	76	nicht mehr gebrauchen	8115-subjective1	Negative	Related
aspect	8115	42	45	app	8115-aspect1	Neutral	Related
aspect	8115	22	28	Update	8115-aspect0	Neutral	Related
subjective	8115	0	9	Update ???	8115-subjective0	Negative	Related
subjective	8116	64	89	Hat alles was man braucht	8116-subjective2	Positive	Related
aspect	8116	41	44	App	8116-aspect0	Neutral	Related
subjective	8116	20	40	noch nie Nee bessere	8116-subjective1	Negative	Related
